"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L4829","boolean equal(Object a, Object b)","com.google.gson.internal.LinkedTreeMap.equal(Ljava/lang/Object;Ljava/lang/Object;)Z","L2686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","207","3","209","4","0","0","0","0","0","0","0","0","56.1057","14.625","1374.92","123.647","23","17","76.3845","94.0116","128.887","75.3723","110.549","64.6484","3","0","0","1","0","0","0","0","0","0","3","3","1","2","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L4833","void removeInternal(Node<K, V> node, boolean unlink)","com.google.gson.internal.LinkedTreeMap.removeInternal(Lcom/google/gson/internal/LinkedTreeMap$Node;Z)V","L2686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","217","3","274","4","0.885593","1","7","1","0.87931","0.860465","51","37","313.672","45.9091","69151.7","1684.75","252","63","3841.76","1506.27","69.9481","40.9053","61.5708","36.0063","9","3","2","3","4","0.258621","15","6","0.258621","15","43","58","36","2","43","58","36","0","0","7","0","1","0","7","1","0","0","0","0","0","0","0","0","0","0","0"
"L4810","Node<K, V> removeInternalByKey(Object key)","com.google.gson.internal.LinkedTreeMap.removeInternalByKey(Ljava/lang/Object;)Lcom/google/gson/internal/LinkedTreeMap$Node;","L2686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","276","3","282","4","0","0","0","0","0","0","0","0","64.9126","12.6","1605.72","137.124","30","19","89.2065","127.438","113.809","66.5547","88.6939","51.8678","2","1","1","2","2","0","0","0","0","0","7","7","4","1","7","7","4","0","0","2","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0"
"L4846","void replaceInParent(Node<K, V> node, Node<K, V> replacement)","com.google.gson.internal.LinkedTreeMap.replaceInParent(Lcom/google/gson/internal/LinkedTreeMap$Node;Lcom/google/gson/internal/LinkedTreeMap$Node;)V","L2686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","284","3","301","4","0","0","0","0","0","0","0","0","102.054","21.8182","8299.44","409.92","80","27","461.08","380.391","93.2877","54.5542","59.2921","34.6738","4","2","2","3","0","0","0","0","0","0","17","18","10","2","17","18","10","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L4823","void rebalance(Node<K, V> unbalanced, boolean insert)","com.google.gson.internal.LinkedTreeMap.rebalance(Lcom/google/gson/internal/LinkedTreeMap$Node;Z)V","L2686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","310","3","368","4","1","2","27","3","1","1","59","53","428.701","36.6939","73536.4","1755.23","317","80","4085.36","2004.05","62.0861","36.3076","50.0459","29.2666","22","5","3","2","2","0.231884","16","7","0.231884","16","53","59","42","2","53","59","42","0","0","10","0","0","0","7","0","1","0","0","2","0","0","0","0","0","0","0"
"L4854","void rotateLeft(Node<K, V> root)","com.google.gson.internal.LinkedTreeMap.rotateLeft(Lcom/google/gson/internal/LinkedTreeMap$Node;)V","L2686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","373","3","396","4","1","1","5","1","1","1","24","17","155.769","25.1053","17132.8","664.588","131","37","951.822","682.438","90.0184","52.6424","90.2393","52.7715","5","1","1","1","1","0.26087","6","3","0.26087","6","17","24","12","1","17","24","12","0","0","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"L4856","void rotateRight(Node<K, V> root)","com.google.gson.internal.LinkedTreeMap.rotateRight(Lcom/google/gson/internal/LinkedTreeMap$Node;)V","L2686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","401","3","424","4","1","1","5","1","1","1","24","17","155.769","25.1053","17132.8","664.588","131","37","951.822","682.438","90.0184","52.6424","90.2393","52.7715","5","1","1","1","1","0.26087","6","3","0.26087","6","17","24","12","1","17","24","12","0","0","7","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"L4870","Set<Entry<K, V>> entrySet()","com.google.gson.internal.LinkedTreeMap.entrySet()Ljava/util/Set;","L2686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","429","3","432","4","0","0","0","0","0","0","0","0","77.4869","14.875","1829.4","149.58","28","21","101.633","122.985","123.059","71.9645","102.04","59.6724","2","0","0","3","0","0","0","0","0","0","4","4","2","0","4","4","2","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L4874","Set<K> keySet()","com.google.gson.internal.LinkedTreeMap.keySet()Ljava/util/Set;","L2686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","434","3","437","4","0","0","0","0","0","0","0","0","66.6034","13.125","1393.85","124.78","25","19","77.4362","106.198","123.822","72.4108","103.141","60.3163","2","0","0","4","0","0","0","0","0","0","4","4","2","0","4","4","2","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L4950","Object writeReplace()","com.google.gson.internal.LinkedTreeMap.writeReplace()Ljava/lang/Object;","L2686","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/LinkedTreeMap.java","627","3","629","4","0","0","0","0","0","0","0","0","53.303","7","410.224","55.2095","15","15","22.7902","58.6034","131.804","77.0786","162.234","94.8734","1","0","0","0","0","0.666667","6","6","0.666667","6","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L800","T construct()","com.google.gson.internal.ObjectConstructor.construct()Ljava/lang/Object;","L783","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/ObjectConstructor.java","32","3","32","24","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","1","0","0","5","0","0.75","3","3","0.75","3","1","1","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L4960","DateFormat getUSDateFormat(int style)","com.google.gson.internal.PreJava9DateFormatProvider.getUSDateFormat(I)Ljava/text/DateFormat;","L4957","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/PreJava9DateFormatProvider.java","30","3","32","4","0","0","0","0","0","0","0","0","52.8606","8.66667","624","73.0225","18","16","34.6667","72","130.734","76.4525","157.467","92.0857","1","0","0","1","1","0.5","3","3","0.5","3","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2280","DateFormat getUSDateTimeFormat(int dateStyle, int timeStyle)","com.google.gson.internal.PreJava9DateFormatProvider.getUSDateTimeFormat(II)Ljava/text/DateFormat;","L4957","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/PreJava9DateFormatProvider.java","38","3","41","4","0","0","0","0","0","0","0","0","84.9966","12.75","1787.94","147.311","31","23","99.3299","140.23","122.607","71.7","145.742","85.2292","1","0","0","3","2","0.5","4","4","0.5","4","4","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4963","String getDateFormatPattern(int style)","com.google.gson.internal.PreJava9DateFormatProvider.getDateFormatPattern(I)Ljava/lang/String;","L4957","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/PreJava9DateFormatProvider.java","43","3","56","4","1","1","6","1","1","1","14","14","107.541","10.0455","2221.44","170.251","46","28","123.413","221.138","99.0236","57.9085","67.6691","39.5726","5","1","1","1","0","0","0","0","0","0","14","14","6","1","14","14","6","0","0","8","0","0","0","6","0","0","0","0","2","0","0","0","0","0","0","0"
"L4968","String getDatePartOfDateTimePattern(int dateStyle)","com.google.gson.internal.PreJava9DateFormatProvider.getDatePartOfDateTimePattern(I)Ljava/lang/String;","L4957","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/PreJava9DateFormatProvider.java","58","3","71","4","1","1","6","1","1","1","14","14","107.541","10.0455","2221.44","170.251","46","28","123.413","221.138","99.0236","57.9085","67.6691","39.5726","5","1","1","1","0","0","0","0","0","0","14","14","6","1","14","14","6","0","0","8","0","0","0","6","0","0","0","0","2","0","0","0","0","0","0","0"
"L4970","String getTimePartOfDateTimePattern(int timeStyle)","com.google.gson.internal.PreJava9DateFormatProvider.getTimePartOfDateTimePattern(I)Ljava/lang/String;","L4957","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/PreJava9DateFormatProvider.java","73","3","85","4","0","0","0","0","0","0","0","0","102.706","10.2","2085.49","163.232","43","27","115.861","204.46","100.632","58.8491","69.9894","40.9295","5","1","1","1","0","0","0","0","0","0","13","13","5","1","13","13","5","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L4985","Primitives()","com.google.gson.internal.Primitives.<init>()V","L4983","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/Primitives.java","28","3","28","26","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","159.957","93.542","155.17","90.7427","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L2791","boolean isPrimitive(Type type)","com.google.gson.internal.Primitives.isPrimitive(Ljava/lang/reflect/Type;)Z","L4983","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/Primitives.java","33","3","35","4","0","0","0","0","0","0","0","0","66","16","1534.53","133.041","23","18","85.2518","95.9083","129.013","75.4461","155.086","90.6933","2","0","0","2","0","0.5","3","3","0.5","3","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4988","boolean isWrapperType(Type type)","com.google.gson.internal.Primitives.isWrapperType(Ljava/lang/reflect/Type;)Z","L4983","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/Primitives.java","43","3","53","4","0","0","0","0","0","0","0","0","107.541","15.4545","3863.37","246.213","52","28","214.631","249.982","101.373","59.2824","111.257","65.0623","9","0","0","2","0","0.352941","6","6","0.352941","6","11","11","1","1","11","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5003","<T extends Object> Class<T> wrap(Class<T> type)","com.google.gson.internal.Primitives.wrap(Ljava/lang/Class;)Ljava/lang/Class;","L4983","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/Primitives.java","64","3","76","4","0","0","0","0","0","0","0","0","238.989","21.0909","16031.3","635.789","134","51","890.628","760.105","92.6538","54.1835","100.814","58.9554","10","1","1","5","0","0.409091","9","9","0.409091","9","13","13","19","1","13","13","19","0","0","0","0","9","0","0","9","0","0","0","0","0","0","0","0","0","0","0"
"L5009","<T extends Object> Class<T> unwrap(Class<T> type)","com.google.gson.internal.Primitives.unwrap(Ljava/lang/Class;)Ljava/lang/Class;","L4983","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/Primitives.java","87","3","99","4","0","0","0","0","0","0","0","0","238.989","21.0909","16031.3","635.789","134","51","890.628","760.105","92.6538","54.1835","100.814","58.9554","10","1","1","1","0","0.409091","9","9","0.409091","9","13","13","19","1","13","13","19","0","0","0","0","9","0","0","9","0","0","0","0","0","0","0","0","0","0","0"
"L5091","Streams()","com.google.gson.internal.Streams.<init>()V","L5089","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/Streams.java","36","3","38","4","0","0","0","0","0","0","0","0","24","4","126.797","25.239","10","9","7.04428","31.6992","135","78.9472","119.164","69.6868","1","0","0","0","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L1527","JsonElement parse(JsonReader reader)","com.google.gson.internal.Streams.parse(Lcom/google/gson/stream/JsonReader;)Lcom/google/gson/JsonElement;","L5089","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/Streams.java","43","3","66","4","0","0","0","0","0","0","0","0","185.26","25.9091","11104.7","497.744","80","41","616.93","428.604","90.4053","52.8686","92.6786","54.198","6","2","2","7","4","0.296296","8","3","0.296296","8","19","24","11","1","19","24","11","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L1549","void write(JsonElement element, JsonWriter writer)","com.google.gson.internal.Streams.write(Lcom/google/gson/JsonElement;Lcom/google/gson/stream/JsonWriter;)V","L5089","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/internal/Streams.java","71","3","73","4","0","0","0","0","0","0","0","0","51.0196","9","684","77.6314","19","16","38","76","130.453","76.2881","157.061","91.8485","1","0","0","6","1","0.5","3","3","0.5","3","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
